platform,advertiser_name,creative_id,for_whom,creative_page_url
Meta Ads Library,Confido,1.04268E+15,meliva,https://www.facebook.com/ads/archive/render_ad/?id=1042675300681677&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Swedbank Eestis,1.49042E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1490422648858532&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,SEB Eesti,8.36477E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=836476815630209&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Swedbank Eestis,1.69195E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1691950881506108&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,ABOUT YOU,1.42187E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1421874355138257&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Coral Travel Estonia,1.14377E+15,teztour,https://www.facebook.com/ads/archive/render_ad/?id=1143766393390409&access_token=EAATnrmoQyC4BO5erfu0T8wppuuMsqCZCnReXzEYpZAE2SuHMabkeRUXfkbCAdlN6QqZADLZAC3kW4zSBZAUYvrEe5WEyxqd6tPkCitApLgaiLpJyZAFbsttB4ePIsz7s9dCXObDRZBE4zZCfVDCOaDzwBajqvt8tZCLyglNfHAVFymweyRxgxwtmq6IHSiwo9Nmvr3dPAXdXF
Meta Ads Library,Bigbank Eesti,2.20303E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=2203032246705907&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Citadele pank,1.0982E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1098203838860301&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Weekend.lt,2.39956E+16,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=23995635653419057&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Tuleva,1.08523E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1085232916773243&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,itk,9.66974E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=9669743903040353&access_token=EAATnrmoQyC4BO5erfu0T8wppuuMsqCZCnReXzEYpZAE2SuHMabkeRUXfkbCAdlN6QqZADLZAC3kW4zSBZAUYvrEe5WEyxqd6tPkCitApLgaiLpJyZAFbsttB4ePIsz7s9dCXObDRZBE4zZCfVDCOaDzwBajqvt8tZCLyglNfHAVFymweyRxgxwtmq6IHSiwo9Nmvr3dPAXdXF
Meta Ads Library,SEB Eesti,7.72271E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=772270588403293&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Tuleva,6.65517E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=665516719322383&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Aurora Clinic,7.34703E+14,meliva,https://www.facebook.com/ads/archive/render_ad/?id=734702959273179&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Holm Bank,5.34355E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=534355489446543&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,PZU Kindlustus,1.48032E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1480315053195162&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Weekend.lt,7.75264E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=775264421800103&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,ABOUT YOU,2.03466E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=2034661927301194&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Weekend.lt,6.9152E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=691519843542752&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Ballzy Basketball,7.01601E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=701601192461610&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,SNYKS,1.61112E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1611122689662753&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,BSTN Store,9.00064E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=900063908832265&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,BSTN Store,9.16537E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=916536680381201&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Terminal Energia,8.18699E+14,enefit,https://www.facebook.com/ads/archive/render_ad/?id=818698524412592&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Weekend.lt,4.24452E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=4244520255793529&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Lounge by Zalando,7.11969E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=711968824764745&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Medicum,1.47697E+15,meliva,https://www.facebook.com/ads/archive/render_ad/?id=1476974143494950&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Coop Pank,1.63927E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1639271806608926&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Confido,1.20617E+15,meliva,https://www.facebook.com/ads/archive/render_ad/?id=1206172261309093&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Hepsor,1.43079E+15,liven,https://www.facebook.com/ads/archive/render_ad/?id=1430789944899353&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Tuleva,1.75765E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1757652925125468&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Terminal Oil,6.59004E+14,enefit,https://www.facebook.com/ads/archive/render_ad/?id=659004166869996&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,LHV,8.10928E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=810928051251016&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Holm Bank,4.9213E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=492129506833506&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Coral Travel Latvia,1.38311E+15,teztour,https://www.facebook.com/ads/archive/render_ad/?id=1383111186570106&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Confido,1.91312E+15,meliva,https://www.facebook.com/ads/archive/render_ad/?id=1913116305903913&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,TF Bank Eesti,1.74049E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1740488097355422&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Sportland Eesti,1.3916E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1391595875877875&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Swedbank Eestis,1.0358E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1035796658511264&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Salva Kindlustus,9.30562E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=930562285918558&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,LHV finantsportaal,1.11515E+15,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=1115148413894323&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,ABOUT YOU,2.10865E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=2108645802954893&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Ignitis Group Eesti,1.69901E+15,enefit,https://www.facebook.com/ads/archive/render_ad/?id=1699008550751810&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Sportland Eesti,1.24787E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1247866606761401&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
Meta Ads Library,Citadele Eesti,8.62696E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=862696312301231&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Coral Travel Estonia,5.55145E+14,teztour,https://www.facebook.com/ads/archive/render_ad/?id=555145356998786&access_token=EAATnrmoQyC4BO5erfu0T8wppuuMsqCZCnReXzEYpZAE2SuHMabkeRUXfkbCAdlN6QqZADLZAC3kW4zSBZAUYvrEe5WEyxqd6tPkCitApLgaiLpJyZAFbsttB4ePIsz7s9dCXObDRZBE4zZCfVDCOaDzwBajqvt8tZCLyglNfHAVFymweyRxgxwtmq6IHSiwo9Nmvr3dPAXdXF
Meta Ads Library,itk,9.40154E+14,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=940154407973866&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Ballzy Lietuva,1.86239E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1862392474694281&access_token=EAATnrmoQyC4BPs1GFkdV11JnEwK18Y8SLMH9XxyP1QZA12GZBXpFNXt4CEn7HUJVZAYL5pFEXRSZCIdgVqP5T08KTd8pQGXvNZCam0j0PqoRFCsskhbBt4ZAXMXFOpa0ECGYHZA8NTLdIW8Nry28X4W5VJDVRVvrn9v1R3X8HFx4OAx1POcTnhYscXKCiQv7yFEdGdyRtLU
Meta Ads Library,ABOUT YOU,1.88028E+15,ballzy,https://www.facebook.com/ads/archive/render_ad/?id=1880277712559211&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Compensa Elukindlustus,4.57425E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=457424710663110&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Coop Pank,9.13889E+14,swedbank,https://www.facebook.com/ads/archive/render_ad/?id=913889437158513&access_token=EAATnrmoQyC4BOyPI2UlrqFMQKk5vv6XeANCnonDt4Ho3GPZCm24pBF6XxsSP0Qh3kIdZCuPUtE6BvZBSuq1WwOhhHeZC7dnXLq9u3XRiPfzaTxZBalwm2gvQPVjbAEyHImZBEa9uHUj8yB0OSaDuDsgTaLPYzvCZCd5fnGkOLIjhAkfnRyK2nOmUnAFTlG8Ujgl
Meta Ads Library,Ignitis Group Eesti,1.23315E+15,enefit,https://www.facebook.com/ads/archive/render_ad/?id=1233152465598001&access_token=EAATnrmoQyC4BQptmsbNRdpMvgWhT9ZCeeMMlHDkxMXfJ2nK6fMZAk2p9lKk0ofSe3VJBPuz92dPfwiAVjmS2ZCoS7xLFsfFcl3R0EZAhf5ct7tPBlrxE7lxNtKKSRD4BlK1MAuYA7zjMuXKiS0o7eOkkQsTbvvT0TMpX7WoMajScg9PKRZBs3m5KGt4Um9A8HstpDdQRr
Meta Ads Library,Elektrum Eesti,1.35425E+15,enefit,https://www.facebook.com/ads/archive/render_ad/?id=1354248875829069&access_token=EAATnrmoQyC4BQPVFaEdvyWfH85nc9J1azy5Q3EZCsaaFpLOAG9mEhR1mfp8tmZAxRmBf2IRN553VRRdSaWWJUedu3OFNvLi6Jf9yHmQkSryfa7HC1lnTHUoDGLJFXNS38IeFpk3ZBBnLtpERHKOgzlznywHZAnzlGFoqmGcIcZBTiOgc4ybEkN3braKPoQgJuFpHi7zrs
